V1,V2,V3,V4,V5,V6,V7,V8
2234.7,2247.7,2267.7,2293.7,2321.7,2351.7,2357.7,2383.7
8351.7,8357.4,8437.4,8501.7,8550.7,8637.4,8677.4,8705.7
1337.6,1134.6,1331.6,1347.6,1392.6,1137.6,1372.6,1351.6
4232.8,4077.7,4231.8,4294.4,4382.8,4233.4,4387.8,4403.4
9400.75,9000.75,9300.75,9000.75,9600.75,9500.75,9550.75,9550.75
2823.5,2853.5,2883.5,2947.5,2887.5,2923.5,2951.5,2973.5
1447.75,1377.75,1437.75,1463.75,1457.75,1473.75,1481.75,1493.75
6004.95,5917.95,6007.95,6063.95,6201.95,6161.95,6207.95,6233.95
10080.75,10070.75,10100.75,10140.75,10100.75,10150.75,10200.75,10210.75
9300.75,9340.75,9345.75,9335.75,9330.75,9350.75,9360.75,9380.75
796.97,795.95,817.85,835.85,835.85,843.85,848.85,855.85
4131.7,4281.7,4437.7,4471.7,4437.7,4433.7,4503.7,4531.7
2202.98,2184.94,2211.98,2257.98,2301.98,2323.98,2351.98,2371.98
2533.92,2473.66,2493.14,2551.94,2557.94,2573.94,2591.94,2627.94
6201.9,6203.7,6271.8,6381.4,6387.8,6463.4,6541.8,6561.8
2647.95,2671.85,2693.85,2723.85,2747.85,2775.85,2795.85,2823.85
8075.185,8224.147,8431.03,8571.95,8747.85,8923.75,9111.75,9187.75
1291.164,1347.146,1397.134,1423.142,1451.134,1477.126,1493.118,1519.114
5703.85,5621.85,5851.85,6001.85,6063.85,6007.85,6231.85,6363.85
2623.75,2627.75,2629.75,2633.75,2641.75,2651.75,2657.75,2663.75
3087.75,3101.75,3135.75,3159.75,3183.75,3207.75,3233.75,3251.75
6657.6,6583.4,6887.8,6887.6,6997.8,6887.4,7073.8,7151.8
915.75,964.75,969.75,933.75,1001.75,1041.75,1071.75,1073.75
2037.98,2013.98,2081.98,2134.98,2155.98,2185.98,2207.98,2237.98
6002.8,5740.8,6237.4,6251.8,6701.8,6200.8,6700.8,6704.8
8484.75,8172.75,8432.75,8484.75,8791.75,8593.75,8637.75,8711.75
1985.75,1995.75,1987.75,2001.75,2017.75,2033.75,2051.75,2067.75
2177.75,2193.75,2231.75,2247.75,2253.75,2291.75,2307.75,2323.75
11185.75,11255.75,11315.75,11375.75,11415.75,11485.75,11555.75,11615.75
1005.7,879.7,938.4,918.4,1012.7,893.7,934.7,919.4
997.7,1002.7,1004.7,1010.7,1011.7,1013.7,1015.7,1017.7
12459.75,11065.75,11039.75,10795.75,12695.75,11385.75,11355.75,10895.75
1137.4,1017.8,1023.8,1040.8,1181.4,1047.8,1061.8,1077.8
1144.8,992.8,1131.8,1007.8,1162.8,1012.8,1137.8,1008.8
11812.5,10185.0,10739.0,10495.0,12015.0,10595.0,10875.0,10655.0
6887.7,5921.7,7201.7,7931.7,6707.7,6007.7,7557.7,8171.7
3823.7,4061.7,4173.7,4171.7,4183.7,4191.7,4203.7,4221.7
2200.75,2200.75,2200.75,2200.75,2200.75,2200.75,2200.75,2200.75
4103.85,3827.85,3997.85,4075.85,4121.85,3927.85,4077.85,4147.85
7671.8,7551.7,7487.8,7801.8,7851.8,7777.8,7747.8,7931.8
3220.75,3205.75,3195.75,3185.75,3175.75,3165.75,3155.75,3145.75
8487.5,8631.5,8637.5,8663.5,8741.5,8797.5,8793.5,8921.5
1600.75,1595.75,1620.75,1625.75,1640.75,1645.75,1660.75,1670.75
8000.75,7975.75,7935.75,7925.75,7905.75,7885.75,7865.75,7845.75
2826.0,2862.0,2880.0,2887.0,2911.0,2927.0,2943.0,2961.0
1029.8,989.8,968.4,955.8,938.4,923.4,911.4,899.4
5857.85,5883.85,5937.85,5973.85,6001.85,6037.85,6073.85,6101.85
14755.9,14855.7,15055.7,15245.7,15385.7,15555.7,15715.7,15807.7
6657.18,6681.94,6727.66,6763.18,6791.94,6827.66,6863.18,6889.94
1824.95,1821.85,1823.85,1851.85,1861.85,1871.85,1881.85,1891.85
2785.8,2831.8,2863.8,2881.8,2833.8,2871.8,2887.8,2913.8
14055.8,14255.8,14545.8,14575.8,14775.8,14915.8,15015.8,15115.8
6270.75,6255.75,6245.75,6235.75,6225.75,6215.75,6205.75,6195.75
3367.7,3363.4,3360.7,3367.4,3391.7,3421.7,3447.7,3463.7
794.99,814.99,835.99,843.99,835.99,843.99,855.99,863.99
2673.4,2691.8,2707.8,2673.4,2691.8,2707.8,2733.4,2679.8
6620.95,6685.95,6703.95,6727.95,6753.95,6800.95,6827.95,6863.95
3313.92,3331.84,3341.8,3355.64,3361.92,3370.64,3380.0,3390.4
9046.97,9082.97,9142.97,9171.97,9197.97,9227.97,9263.97,9289.97
14555.7,14614.7,14642.7,14707.7,14743.7,14805.7,14875.7,14935.7
1223.7,1217.7,1213.7,1207.7,1205.7,1201.7,1197.7,1193.7
2687.8,2683.8,2701.4,2721.8,2737.8,2737.8,2753.8,2771.8
1387.7,1383.7,1382.7,1377.7,1381.7,1384.7,1387.7,1383.7
4434.4,4432.8,4481.8,4507.8,4523.8,4541.8,4557.8,4583.8
1754.98,1757.94,1761.9,1763.98,1757.94,1762.98,1767.98,1769.98
10255.8,10335.8,10350.8,10405.8,10439.8,10514.8,10585.8,10655.8
9367.95,9387.85,9471.85,9507.85,9557.85,9583.85,9641.85,9677.85
1802.58,1832.94,1851.94,1867.94,1893.94,1921.94,1941.94,1957.94
6557.92,6577.92,6613.92,6641.92,6657.92,6683.92,6703.92,6723.92
2351.85,2373.85,2405.85,2437.85,2473.85,2501.85,2527.85,2555.85
9503.7,9537.7,9581.8,9647.8,9683.8,9723.8,9763.8,9823.8
2487.5,2491.5,2522.5,2550.0,2557.0,2573.0,2581.0,2603.0
1781.75,1783.75,1803.75,1831.75,1847.75,1877.75,1897.75,1923.75
2387.85,2422.85,2450.85,2473.85,2437.85,2455.85,2481.85,2497.85
8081.7,8133.7,8231.7,8351.7,8357.7,8433.7,8551.7,8623.7
2477.7,2493.7,2521.7,2557.7,2497.7,2537.7,2553.7,2571.7
1495.98,1501.98,1510.98,1517.98,1524.98,1532.98,1540.98,1550.98
2132.8,2124.8,2109.8,2103.8,2097.8,2089.8,2077.8,2073.8
936.18,918.14,911.02,903.98,899.94,893.9,888.66,885.34
2163.75,2183.75,2207.75,2231.75,2255.75,2281.75,2307.75,2333.75
2657.8,2623.8,2557.8,2487.8,2457.8,2427.8,2397.8,2377.8
2889.7,2863.7,2831.7,2737.7,2707.7,2683.7,2651.7,2627.7
1921.8,1937.4,1955.8,1977.4,1997.4,2017.4,2037.4,2057.4
1984.95,2007.95,2034.75,2064.75,2083.75,2113.75,2137.75,2161.75
2607.94,2627.94,2655.94,2673.94,2691.94,2721.94,2737.94,2757.94
1847.3,1821.7,1787.7,1757.7,1727.7,1693.7,1671.7,1647.7
13085.7,13210.7,13359.7,13465.7,13555.7,13635.7,13715.7,13805.7
2507.7,2514.7,2523.7,2551.7,2553.7,2561.7,2571.7,2583.7
2237.92,2253.92,2271.92,2291.92,2307.92,2323.92,2339.92,2355.92
6362.0,6382.0,6431.7,6461.7,6487.7,6521.7,6551.7,6567.7
1754.85,1764.85,1777.85,1787.85,1803.85,1811.85,1821.85,1831.85
3247.95,3271.91,3291.85,3311.79,3331.67,3351.55,3361.43,3381.29
1933.95,1944.75,1953.15,1957.95,1971.75,1977.75,1983.75,1993.75
2233.7,2217.7,2203.7,2201.7,2197.7,2193.7,2189.7,2187.7
8544.95,8593.95,8661.75,8727.75,8793.75,8861.75,8923.75,9001.75
11414.92,11439.66,11525.96,11621.96,11659.92,11709.92,11759.92,11839.8
3465.49,3491.95,3522.55,3550.14,3563.75,3581.3,3607.95,3634.6
3157.7,3181.7,3233.4,3237.7,3257.7,3273.7,3331.7,3361.7
8232.9,8171.7,8207.7,8351.7,8353.7,8431.7,8487.7,8553.7
4209.7,4193.7,4181.7,4211.7,4231.7,4247.7,4237.7,4253.7
1927.85,1943.85,1931.85,1951.85,1951.85,1971.85,1981.85,1991.85
8104.7,8174.7,8233.7,8311.7,8357.7,8433.7,8501.7,8571.7
4285.7,4434.7,4431.7,4437.7,4433.7,4503.7,4477.7,4473.7
1572.95,1581.85,1590.75,1587.85,1603.85,1611.85,1621.85,1627.85
2567.7,2663.7,2707.7,2623.7,2621.7,2697.7,2737.7,2657.7
4387.8,4433.4,4461.8,4477.4,4493.4,4521.8,4547.8,4573.8
10655.7,10707.7,10759.7,10825.7,10675.7,10785.7,10855.7,10935.7
3313.8,3351.8,3367.8,3395.8,3421.8,3443.8,3461.8,3480.8
863.8,874.7,891.4,911.8,874.7,891.7,909.7,918.7
3132.8,3157.4,3193.8,3231.8,3167.8,3193.8,3221.8,3247.8
11880.75,12040.75,11955.75,11985.75,12015.75,12085.75,12075.75,12055.75
3097.7,3083.7,3113.7,3131.7,3154.7,3174.7,3194.7,3214.7
1217.5,1242.5,1247.5,1251.5,1257.5,1281.5,1253.5,1277.5
4140.75,4070.75,4140.75,4230.75,4230.75,4200.75,4230.75,4290.75
2301.75,2357.75,2351.75,2401.75,2427.75,2471.75,2487.75,2523.75
1557.5,1573.5,1605.5,1619.5,1643.5,1661.5,1677.5,1693.5
4227.75,4217.75,4235.75,4253.75,4281.75,4304.75,4327.75,4351.75
1407.75,1397.75,1387.75,1407.75,1421.75,1433.75,1441.75,1451.75
11035.75,10795.75,10855.75,11005.75,11495.75,11365.75,11395.75,11575.75
835.9,807.7,794.7,817.7,910.7,874.7,863.7,855.7
843.7,817.7,817.7,863.7,925.7,934.7,938.7,924.7
1511.7,1493.7,1477.7,1483.7,1487.7,1477.7,1457.7,1453.7
3454.75,3531.75,3553.75,3561.75,3554.75,3621.75,3654.75,3671.75
4072.7,4124.7,4165.4,4201.4,4231.7,4237.7,4283.7,4321.7
3177.7,3181.7,3191.7,3203.7,3207.7,3221.7,3231.7,3237.7
4233.7,4231.4,4283.7,4331.4,4361.7,4385.7,4417.7,4437.7
4585.75,4620.75,4655.75,4710.75,4745.75,4780.75,4850.75,4920.75
1337.7,1334.7,1341.7,1353.7,1357.7,1363.7,1371.7,1381.7
1207.7,1205.4,1211.4,1223.4,1217.4,1224.4,1231.4,1237.4
4075.75,3997.75,4027.75,4007.75,4033.75,4041.75,4047.75,4063.75
1301.7,1297.7,1331.7,1333.7,1337.7,1344.7,1351.7,1357.7
2830.75,2870.75,2910.75,2935.75,2955.75,2975.75,3000.75,3025.75
9870.75,9680.75,9840.75,9690.75,9825.75,9910.75,9920.75,9930.75
6670.75,6540.75,6560.75,6610.75,6680.75,6620.75,6650.75,6680.75
2677.75,2707.75,2733.75,2815.75,2867.75,2901.75,2927.75,2953.75
2202.9,2201.7,2247.7,2253.7,2291.7,2301.7,2321.7,2341.7
323.0,433.0,555.0,533.0,543.0,593.0,631.0,635.0
3080.7,3074.7,3101.7,3124.7,3151.7,3167.7,3193.7,3219.7
3807.75,4002.75,3922.75,3847.75,3952.75,4181.75,4142.75,4071.75
1473.9,1497.7,1533.4,1555.0,1577.4,1595.0,1625.0,1645.0
1332.85,1333.75,1345.85,1354.85,1353.85,1361.85,1371.85,1381.85
3527.8,3593.8,3641.8,3661.8,3683.8,3719.8,3747.8,3781.8
6300.75,6430.75,6560.75,6700.75,6830.75,6970.75,7100.75,7230.75
1006.0,989.75,992.75,987.75,1003.75,1002.75,1001.75,990.75
5373.9,5451.7,5527.7,5613.7,5681.7,5701.7,5777.7,5853.7
6387.75,6427.75,6487.75,6557.75,6577.75,6613.75,6671.75,6701.75
12055.75,12185.75,12585.75,12915.75,13045.75,13255.75,13455.75,13585.75
707.0,789.0,835.0,808.0,794.0,835.0,847.0,835.0
9561.75,9687.75,9781.75,9873.75,10055.75,10115.75,10175.75,10235.75
1674.7,1702.7,1724.7,1791.7,1801.7,1831.7,1873.7,1891.7
4434.8,4473.8,4532.8,4581.8,4607.8,4673.8,4701.8,4727.8
1373.5,1381.5,1391.5,1400.5,1404.5,1412.5,1421.5,1427.5
3875.7,3920.7,3971.7,4007.7,4053.7,4071.7,4107.7,4133.7
6386.4,6402.1,6461.7,6561.4,6607.1,6653.7,6701.4,6721.7
9362.75,9332.75,9342.75,9347.75,9387.75,9412.75,9427.75,9453.75
2683.7,2681.7,2691.7,2733.7,2747.7,2777.7,2793.7,2821.7
12995.75,13007.75,12675.75,13350.75,13325.75,13355.75,13375.75,13400.75
4621.75,4717.75,4793.75,4749.75,4857.75,4933.75,4931.75,4917.75
12504.7,12455.7,12517.7,12567.7,12585.7,12625.7,12665.7,12735.7
9370.75,9180.75,9150.75,9180.75,9380.75,9340.75,9320.75,9350.75
1785.8,1803.8,1821.8,1841.8,1857.4,1873.4,1891.4,1907.4
3137.7,3131.7,3362.7,3337.7,3371.7,3365.7,3421.7,3427.7
11555.75,11525.75,11600.75,11655.75,11707.75,11735.75,11807.75,11875.75
5927.75,5855.75,6021.75,6137.75,6291.75,6407.75,6453.75,6551.75
10799.75,10795.75,10775.75,10755.75,10775.75,10795.75,10835.75,10885.75
15155.75,15275.75,15575.75,15675.75,15775.75,15875.75,15975.75,16075.75
8172.75,8172.75,8082.75,8002.75,8002.75,7942.75,7862.75,7832.75
7360.75,7200.75,7365.75,7480.75,7410.75,7480.75,7550.75,7555.75
1801.7,1847.7,1875.7,1897.7,1931.7,1957.7,1983.7,2009.7
1801.8,1844.8,1881.4,1905.8,1923.8,1947.8,1973.8,1991.8
2903.7,2921.7,2953.7,2971.7,3001.7,3031.7,3053.7,3071.7
3551.75,3454.75,3457.75,3421.75,3365.75,3357.75,3351.75,3327.75
2521.8,2553.8,2575.8,2567.8,2581.8,2611.8,2621.8,2641.8
5997.75,6003.75,6201.75,6207.75,6383.75,6387.75,6483.75,6551.75
2497.9,2527.9,2533.9,2551.9,2557.9,2577.9,2585.9,2603.9
3705.7,3735.7,3805.7,3835.7,3871.7,3891.7,3921.7,3951.7
1707.8,1683.8,1703.8,1647.8,1677.8,1647.8,1667.8,1633.8
1041.75,1053.75,1045.75,1037.75,1031.75,1033.75,1031.75,1027.75
2663.7,2621.7,2647.7,2627.7,2681.7,2657.7,2673.7,2701.7
12095.75,12385.75,12655.75,12985.75,13055.75,13375.75,13595.75,13775.75
12155.75,12495.75,12695.75,13055.75,13255.75,13455.75,13655.75,13755.75
9555.75,9660.75,9735.75,9805.75,9890.75,9965.75,10085.75,10155.75
13307.75,13439.75,13095.75,13755.75,14055.75,14375.75,14285.75,14595.75
2623.75,2583.75,2557.75,2621.75,2647.75,2677.75,2693.75,2721.75
4235.75,4281.75,4323.75,4351.75,4371.75,4401.75,4431.75,4451.75
13395.75,13775.75,13475.75,13975.75,14075.75,14575.75,14575.75,14775.75
3924.75,4001.75,3840.75,4077.75,4181.75,4231.75,4077.75,4237.75
3417.85,3453.85,3557.85,3607.85,3653.85,3695.85,3733.85,3771.85
10085.75,9875.75,9680.75,9760.75,9845.75,9875.75,9895.75,9915.75
3051.75,4062.75,2813.75,4541.75,3362.75,4321.75,3457.75,4507.75
8923.6,8961.9,8983.7,9005.7,9033.4,9061.4,9087.4,9113.4
3317.85,3315.85,3313.85,3331.85,3343.85,3354.85,3362.85,3370.85
1531.6674,1257.1748,1623.1854,2533.9941,1557.1982,1297.7002,1643.9122,2561.4187
6272.185,6007.184,6273.2,7161.05,6402.95,6207.85,6651.95,7515.75
5921.784,6003.1504,6072.235,6201.13,6062.187,6187.142,6257.0493,6382.1553
12031.162,11685.12,11951.154,12919.174,12055.15,11995.134,12375.134,13415.134
6002.85,5937.85,5927.85,6073.85,6047.85,6063.85,6073.85,6131.85
7551.97,7361.91,7557.94,7757.94,7857.94,7931.94,8017.94,8093.94
14785.94,3352.94,11085.94,19655.94,13375.94,3532.94,11685.94,20685.94
3342.193,3403.18,3461.147,3557.14,3593.98,3641.94,3681.9,3717.86
2511.98,2357.94,2354.98,2400.98,2357.94,2427.94,2453.94,2481.94
6361.9,6507.9,6603.9,6621.9,6557.9,6623.9,6681.9,6697.9
2123.156,2173.144,2203.92,2243.96,2133.8,2173.8,2203.8,2233.8
6783.95,6883.85,6939.75,6977.75,7017.75,7073.75,7141.75,7161.75
8633.94,8741.94,8747.94,8921.94,8743.94,8797.94,8871.94,8971.94
7480.75,7525.75,7550.75,7580.75,7600.75,7630.75,7675.75,7695.75
2057.8,2083.8,2077.8,2133.8,2131.8,2151.8,2157.8,2183.8
1003.75,1021.75,1022.75,1024.75,1027.75,1033.75,1040.75,1044.75
10085.7,10295.7,10355.7,10585.7,10495.7,10655.7,10735.7,10795.7
1338.75,1342.75,1372.75,1381.75,1377.75,1384.75,1391.75,1397.75
1207.75,1203.75,1209.75,1217.75,1213.75,1217.75,1223.75,1229.75
4041.1863,4004.1006,3923.9507,4201.256,4072.2002,4133.1255,4077.1758,4191.176
8176.111,6887.95,7603.95,7841.75,8432.75,7362.75,8173.75,8351.75
7932.187,6882.143,7107.175,7362.187,8131.187,7078.187,7502.187,7817.187
3022.188,2923.144,3034.156,3054.144,3033.136,3054.144,3071.136,3097.124
1851.187,1821.179,1891.187,1927.175,1683.159,1791.187,1831.175,1891.187
5152.226,4857.1836,5151.1123,5921.141,5214.1455,4987.1084,5351.187,6003.1875
1643.7007,1757.3004,1801.8002,1843.2,1647.4,1921.9,1891.3,1941.7
647.9,436.9,509.9,700.9,672.7,552.7,538.7,665.7
2045.139,1575.107,2011.145,2251.185,2153.145,1757.139,2083.139,2234.139
8633.115,8631.202,8691.154,8597.148,8720.103,8747.171,8793.144,8677.138
7075.97,6657.87,8431.94,13314.85,7201.85,6883.85,8791.85,13791.85
2447.9956,2352.1714,2481.967,2944.0305,2533.9287,2397.959,2493.6707,3031.1917
1865.7083,1667.1654,1727.9194,1893.1451,2009.4742,1783.9142,1891.1754,1983.3958
3362.18,2884.95,3367.18,4084.85,3367.85,3031.85,3554.85,4201.85
7503.99,7757.99,7843.99,7891.99,7947.99,7957.99,8023.99,8031.99
11667.98,12483.99,12455.98,12755.95,11985.95,12855.95,13755.95,14195.95
6237.95,5183.85,6101.85,7942.85,6201.85,5357.85,6233.85,8132.85
2627.933,2851.8513,2733.6677,2771.8252,2557.882,2823.1895,2737.85,2743.7
4983.95,5162.95,4740.85,5140.95,5140.95,5353.95,4980.95,5175.95
4752.8,4012.7,4250.8,5857.8,4597.8,4362.8,4532.8,5927.8
8797.166,8793.172,9004.15,8921.128,9031.134,9093.142,9151.15,9187.158
11655.75,10895.75,11300.75,12695.75,12015.75,11875.75,11975.75,12895.75
12759.194,12817.144,13007.174,12955.2,13035.118,13121.98,13219.94,13207.98
7621.156,7201.078,9331.174,14821.15,7942.148,7502.134,9641.174,15391.15
3102.495,2923.9001,3083.1958,3651.1892,3233.5757,3132.9502,3291.1953,3877.7153
1815.204,1443.194,1751.19,1933.094,1881.198,1551.138,1851.194,2001.15
4683.185,4794.145,4677.139,4857.145,4707.139,4857.145,4747.139,4867.145
4505.75,4435.75,4705.75,4795.75,4875.75,4975.75,5055.75,5135.75
4790.75,4850.75,4930.75,4980.75,4950.75,4980.75,5060.75,5130.75
3937.7,3987.7,4055.7,4131.7,4157.7,4203.7,4231.7,4281.7
1890.75,1980.75,1940.75,2000.75,1980.75,2050.75,2010.75,2040.75
2837.4,2870.8,2887.8,2923.8,2941.8,2959.8,2977.8,2993.8
1414.95,1408.85,1407.7,1406.85,1405.95,1404.85,1403.95,1402.95
6000.75,6500.75,6200.75,6200.75,6300.75,7000.75,6400.75,6500.75
12785.75,12795.75,12785.75,12815.75,13095.75,13375.75,13385.75,13395.75
1123.184,1127.044,1133.092,1134.08,1131.88,1133.96,1131.92,1133.96
989.75,993.75,997.75,995.75,1002.75,1007.75,1011.75,1014.75
9000.75,9025.75,9050.75,9075.75,9095.75,9125.75,9155.75,9175.75
11040.75,11085.75,11135.75,11185.75,11215.75,11275.75,11325.75,11375.75
3053.9531,3071.8596,3093.7073,3117.3042,3133.1448,3151.0144,3167.084,3183.1367
3002.55,2747.95,2833.95,3241.75,3093.75,2873.75,2953.75,3291.75
10580.192,10280.12,10595.156,10705.196,10685.156,10655.156,10755.156,10785.156
996.206,1002.156,1004.094,1005.178,1005.142,1004.134,1010.126,1011.094
9282.93,9281.85,9342.85,9361.85,9382.85,9422.85,9502.85,9532.85
10070.85,10055.85,10085.85,10135.85,10155.85,10185.85,10225.85,10245.85
10791.75,11385.75,11045.75,11015.75,11155.75,11695.75,11255.75,11315.75
5705.5,5702.5,5675.5,5855.0,5855.0,5920.0,5885.0,5955.0
11955.75,12035.75,12155.75,12235.75,12295.75,12355.75,12435.75,12515.75
7367.93,7253.67,8171.94,7503.94,7941.94,7891.94,8631.94,8171.94
15385.85,16035.85,17185.85,16485.85,16285.85,17385.85,17855.85,16785.85
5700.8,6700.7,4740.8,3730.7,5900.7,7000.7,4850.7,3800.7
4653.85,4651.85,4693.85,4701.85,4743.85,4717.85,4731.85,4747.85
14255.75,14455.75,14655.75,14735.75,14815.75,14915.75,15025.75,15155.75
3944.7,4287.4,4055.7,3933.4,4077.7,4431.7,4237.7,4143.7
4764.1,4837.4,4853.4,4981.4,4791.4,4851.4,4981.4,4947.4
1003.7,992.7,1131.7,996.7,1014.7,1002.7,1134.7,1007.7
6703.96,6723.94,7203.94,6883.94,7071.94,7207.94,7683.94,7367.94
1006.997,1005.998,1007.999,1012.0,1007.998,1011.0,1013.002,1014.004
1027.124,1022.148,1024.176,1027.132,1033.14,1037.1,1034.12,1036.14
4184.4,4071.7,3927.4,3737.7,3643.7,3551.7,3457.7,3333.7
3887.7,3977.7,3963.7,3887.7,4007.7,4073.7,4053.7,3957.7
4507.8,4715.4,4683.8,4657.8,4673.8,4747.8,4743.8,4723.8
2831.85,2382.85,2867.85,2883.85,2747.85,2733.85,2881.85,2877.85
2203.75,3561.75,1994.75,1333.75,2252.75,3663.75,2021.75,1362.75
2927.7,3131.8,3142.8,3055.7,3083.4,3201.8,3231.4,3137.4
1072.7,1132.7,1059.7,1007.7,1087.7,1147.7,1073.7,1027.7
4981.85,4983.85,4987.85,5071.85,5075.85,5141.85,5157.85,5183.85
9671.85,9677.85,9743.85,9871.85,9903.85,9923.85,9931.85,9957.85
7941.85,11803.75,6207.85,5591.85,8172.85,12045.85,6307.85,5707.85
973.7,969.7,978.7,974.7,985.7,987.7,992.7,993.7
2831.4,2611.8,3074.4,2397.8,2917.4,2833.8,3041.8,2477.8
10655.75,11055.75,10865.75,10585.75,10755.75,11355.75,11095.75,10785.75
4477.95,5591.75,4743.85,4133.75,4854.85,5851.75,4983.75,4233.75
2877.85,2942.85,2877.85,3001.85,3031.85,3061.85,3081.85,3101.85
2034.186,2483.191,2034.186,2011.199,2137.0,2573.0,2081.0,2077.0
4757.7,4793.7,4851.7,4933.7,4857.7,4931.7,4955.7,4985.7
4382.99,4434.95,4438.95,4461.95,4503.95,4553.95,4583.95,4620.95
11085.75,11455.75,11085.75,11355.75,11185.75,11595.75,11395.75,11495.75
9001.75,9567.75,9095.75,9367.75,9341.75,9477.75,9381.75,9447.75
1857.91,1923.95,2017.85,2157.95,2207.95,2293.95,2383.95,2477.95
6257.7,6651.7,6621.7,6597.7,6681.7,6887.7,6703.7,6679.7
1857.89,1861.85,1907.85,1883.85,1893.85,1921.85,1941.85,1957.85
2771.85,2821.85,2942.85,3047.85,3107.85,3153.85,3191.85,3231.85
3821.85,4043.75,3923.85,4031.75,3941.75,4141.75,4181.75,4207.75
1877.85,1893.85,1931.85,1941.85,1933.85,1953.85,1971.85,1991.85
4857.91,4985.95,4857.91,4983.95,5041.85,5197.85,4987.85,5133.85
1727.75,1787.75,1925.75,2005.75,2017.75,2083.75,2131.75,2181.75
6887.85,6703.85,6707.85,6701.85,6707.85,6733.85,6761.85,6791.85
6653.91,6657.94,7554.85,6703.95,6883.85,6887.85,7771.85,6937.85
9500.75,9600.75,9735.75,9725.75,9705.75,9745.75,9785.75,9845.75
9642.67,9601.67,9844.92,9933.92,10055.8,10155.8,10255.8,10355.8
4002.75,4851.75,4007.75,3362.75,4192.75,4981.75,4072.75,3557.75
4231.75,4237.75,4853.75,4233.75,4653.75,4703.75,5181.75,4287.75
9362.7,9361.7,9367.7,9383.7,9387.7,9413.7,9431.7,9457.7
12555.75,12075.75,13785.75,12095.75,12775.75,12475.75,14395.75,12095.75
4233.92,4281.92,4281.92,4331.92,4431.92,4471.92,4501.92,4531.92
2813.94,2873.74,2951.18,2924.98,2971.94,3003.94,3041.94,3071.94
12585.8,12085.8,12655.8,11975.8,12955.8,12555.8,12975.8,12075.8
9861.8,10055.8,9921.8,10085.8,10245.8,10335.8,10405.8,10485.8
6703.95,6883.85,6977.85,7103.85,7201.85,7291.85,7367.85,7433.85
12007.7,11355.7,12455.7,12067.7,12555.7,12055.7,12795.7,12385.7
7941.8,7947.7,8191.7,8351.7,8351.7,8357.7,8431.7,8477.7
11649.75,12055.75,12835.75,11375.75,12055.75,12475.75,13095.75,11675.75
9111.95,9001.85,8351.85,8741.85,8741.85,8745.85,8541.85,8741.85
11165.75,11235.75,11585.75,11385.75,11315.75,11455.75,11655.75,11485.75
9765.7,9761.7,10575.7,9745.7,9890.7,9875.7,10595.7,9925.7
7941.75,7707.75,8431.75,7367.75,8172.75,7931.75,8631.75,7501.75
6404.7,7621.7,6653.7,5597.7,6654.7,7941.7,6703.7,5837.7
6652.4,6887.8,6971.8,6887.8,6953.8,7017.8,7071.8,7057.8
10685.75,10755.75,10929.75,10795.75,10785.75,10955.75,11085.75,10985.75
8633.75,8631.75,8637.75,8633.75,8743.75,8741.75,8747.75,8821.75
1104.8,1106.8,1107.6,1112.4,1112.8,1114.8,1116.8,1122.4
6267.85,6653.75,6727.75,6883.75,6971.75,7077.75,7203.75,7301.75
4431.8,4437.8,4473.8,4491.8,4503.8,4521.8,4531.8,4551.8
8172.7,9382.7,8791.7,7500.7,8352.7,9431.7,8931.7,7500.7
14295.7,16795.4,14585.7,12595.7,14795.7,17935.7,15385.7,13775.7
2351.94,2233.94,2381.94,2357.94,2403.94,2431.94,2457.94,2473.94
10995.0,10785.75,10495.75,11095.75,11095.75,11085.75,11075.75,11185.75
1752.85,1754.85,1641.85,1757.85,1833.85,1897.85,1853.85,1921.85
3233.17,3441.134,3641.134,3367.17,3363.134,3621.134,3717.134,3457.134
8937.99,8961.95,8887.95,8797.85,8833.75,8881.75,8827.75,8747.75
5183.94,5357.94,5683.94,5357.94,5553.94,5753.94,5907.94,5597.94
13365.7,13555.7,13975.7,12875.7,13715.7,14265.7,14595.7,13375.7
1287.92,1257.92,1283.92,1247.92,1331.92,1301.92,1333.92,1311.92
10549.75,10175.75,11385.75,10055.75,10700.75,10285.75,11695.75,10185.75
11385.75,11355.75,11385.75,11435.75,11455.75,11555.75,11655.75,11685.75
2534.8,2381.7,2433.7,2451.7,2357.7,2373.7,2401.7,2427.7
976.143,968.143,986.143,992.143,995.143,1004.143,1011.143,1013.143
10655.75,10701.75,12067.75,10295.75,10755.75,10805.75,12555.75,10495.75
1623.41,1581.94,1671.94,1663.94,1643.94,1631.94,1721.94,1717.94
9532.98,9607.94,9617.98,9653.98,9737.98,9743.98,9821.98,9897.98
6931.8,7207.8,5741.8,6503.8,6501.8,7322.8,5357.8,5863.8
1213.5,1231.5,1257.5,1273.5,1291.5,1307.5,1327.5,1343.5
11050.75,11155.75,11255.75,11355.75,11455.75,11555.75,11655.75,11755.75
14850.75,15175.75,18000.75,15500.75,16000.75,16400.75,16600.75,16800.75
1517.75,1524.75,1532.75,1538.75,1552.75,1556.75,1562.75,1564.75
10140.75,10155.75,10250.75,10310.75,10340.75,10400.75,10440.75,10500.75
10570.75,10650.75,10735.75,10755.75,10815.75,10845.75,10935.75,11000.75
10080.75,10055.75,10140.75,10200.75,10240.75,10310.75,10355.75,10400.75
